Date,Open,Close,High,Low,Volume,MA1,MA2,Cash & Equivalents,Short-Term Investments,Cash & Cash Equivalents,Cash Growth,Receivables,Inventory,Other Current Assets,Total Current Assets,"Property, Plant & Equipment",Long-Term Investments,Goodwill and Intangibles,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Accounts Payable,Current Debt,Total Current Liabilities,Other Current Liabilities,Long-Term Debt,Total Long-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Debt,Debt Growth,Common Stock,Retained Earnings,Comprehensive Income,Shareholders' Equity,Net Cash / Debt,Net Cash / Debt Growth,Net Cash Per Share,Working Capital,Book Value Per Share,Net Income_x,Other Operating Activities,Operating Cash Flow,Operating Cash Flow Growth,Capital Expenditures,Change in Investments,Other Investing Activities,Investing Cash Flow,Dividends Paid,Debt Issued / Paid,Other Financing Activities,Financing Cash Flow,Net Cash Flow,Free Cash Flow,Free Cash Flow Growth,Free Cash Flow Margin_x,Free Cash Flow Per Share_x,Revenue,Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income_y,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),Free Cash Flow Per Share_y,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin_y,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin,Market Cap,Market Capitalization,Market Cap Growth,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Debt / Equity Ratio,Current Ratio,RSI,EMA14,EMA50,MACD,ADX,CMF,SO,LBOLLINGER,HBOLLINGER,FI,Target
2012-06-22,20.95,20.6,20.95,20.46,6972200.0,22.303,23.164,17378000000.0,18924000000.0,36302000000.0,17.89,12485000000.0,15844000000.0,4585000000.0,69216000000.0,27941000000.0,14106000000.0,38120000000.0,811000000.0,80978000000.0,150194000000.0,27576000000.0,5350000000.0,56577000000.0,23651000000.0,8874000000.0,53477000000.0,44603000000.0,110054000000.0,14224000000.0,13.94,36741000000.0,8283000000.0,-5768000000.0,39256000000.0,22078000000.0,20.58,13.05,12639000000.0,24.97,1004000000.0,1184000000.0,2499000000.0,-22.23,-2290000000.0,941000000.0,1000000.0,-1292000000.0,-217000000.0,191000000.0,-2000000.0,-28000000.0,1307000000.0,209000000.0,-64.97333333333333,0.55,0.13,37759000000.0,33158000000.0,4601000000.0,2973000000.0,3605000000.0,996000000.0,110000000.0,-645000000.0,1531000000.0,216000000.0,1315000000.0,1004000000.0,-68.14,1572000000.0,1692000000.0,-6.88,0.64,0.6,0.13,12.19,2.64,2.66,0.55,14.11,1641000000.0,4.35,1641000000.0,4.35,32256600000.0,40161794941.0,-17.07,18083794941.0,7.01,0.26,1.02,0.36,1.22,34.26402760850657,21.489836703302736,22.374665635365652,-0.35759008394608216,10.170249916985313,-0.09672314849575486,7.291666666666703,20.667247756193852,22.867752243806144,-1467066.278283674,19.57
2012-06-25,20.32,19.91,20.39,19.91,9975700.0,22.225,23.151,17378000000.0,18924000000.0,36302000000.0,17.89,12485000000.0,15844000000.0,4585000000.0,69216000000.0,27941000000.0,14106000000.0,38120000000.0,811000000.0,80978000000.0,150194000000.0,27576000000.0,5350000000.0,56577000000.0,23651000000.0,8874000000.0,53477000000.0,44603000000.0,110054000000.0,14224000000.0,13.94,36741000000.0,8283000000.0,-5768000000.0,39256000000.0,22078000000.0,20.58,13.05,12639000000.0,24.97,1004000000.0,1184000000.0,2499000000.0,-22.23,-2290000000.0,941000000.0,1000000.0,-1292000000.0,-217000000.0,191000000.0,-2000000.0,-28000000.0,1307000000.0,209000000.0,-64.97333333333333,0.55,0.13,37759000000.0,33158000000.0,4601000000.0,2973000000.0,3605000000.0,996000000.0,110000000.0,-645000000.0,1531000000.0,216000000.0,1315000000.0,1004000000.0,-68.14,1572000000.0,1692000000.0,-6.88,0.64,0.6,0.13,12.19,2.64,2.66,0.55,14.11,1641000000.0,4.35,1641000000.0,4.35,31176200000.0,40161794941.0,-17.07,18083794941.0,7.01,0.26,1.02,0.36,1.22,29.062647613493837,21.27919180952904,22.278012081037588,-0.4524121567473536,11.416306316358018,-0.18332683587497295,0.0,20.319578038626386,22.96242196137361,-2240804.381386008,20.67
2012-06-26,19.94,19.85,20.04,19.62,8923000.0,22.154,23.141,17378000000.0,18924000000.0,36302000000.0,17.89,12485000000.0,15844000000.0,4585000000.0,69216000000.0,27941000000.0,14106000000.0,38120000000.0,811000000.0,80978000000.0,150194000000.0,27576000000.0,5350000000.0,56577000000.0,23651000000.0,8874000000.0,53477000000.0,44603000000.0,110054000000.0,14224000000.0,13.94,36741000000.0,8283000000.0,-5768000000.0,39256000000.0,22078000000.0,20.58,13.05,12639000000.0,24.97,1004000000.0,1184000000.0,2499000000.0,-22.23,-2290000000.0,941000000.0,1000000.0,-1292000000.0,-217000000.0,191000000.0,-2000000.0,-28000000.0,1307000000.0,209000000.0,-64.97333333333333,0.55,0.13,37759000000.0,33158000000.0,4601000000.0,2973000000.0,3605000000.0,996000000.0,110000000.0,-645000000.0,1531000000.0,216000000.0,1315000000.0,1004000000.0,-68.14,1572000000.0,1692000000.0,-6.88,0.64,0.6,0.13,12.19,2.64,2.66,0.55,14.11,1641000000.0,4.35,1641000000.0,4.35,31082200000.0,40161794941.0,-17.07,18083794941.0,7.01,0.26,1.02,0.36,1.22,28.655293713137908,21.088632901591836,22.1827959209969,-0.5263335852184667,12.930018202809505,-0.2098780611687443,8.333333333333355,20.07489407175857,22.907105928241435,-1997172.326902291,20.54
2012-06-27,19.83,19.66,19.98,19.62,8314800.0,22.066,23.13,17378000000.0,18924000000.0,36302000000.0,17.89,12485000000.0,15844000000.0,4585000000.0,69216000000.0,27941000000.0,14106000000.0,38120000000.0,811000000.0,80978000000.0,150194000000.0,27576000000.0,5350000000.0,56577000000.0,23651000000.0,8874000000.0,53477000000.0,44603000000.0,110054000000.0,14224000000.0,13.94,36741000000.0,8283000000.0,-5768000000.0,39256000000.0,22078000000.0,20.58,13.05,12639000000.0,24.97,1004000000.0,1184000000.0,2499000000.0,-22.23,-2290000000.0,941000000.0,1000000.0,-1292000000.0,-217000000.0,191000000.0,-2000000.0,-28000000.0,1307000000.0,209000000.0,-64.97333333333333,0.55,0.13,37759000000.0,33158000000.0,4601000000.0,2973000000.0,3605000000.0,996000000.0,110000000.0,-645000000.0,1531000000.0,216000000.0,1315000000.0,1004000000.0,-68.14,1572000000.0,1692000000.0,-6.88,0.64,0.6,0.13,12.19,2.64,2.66,0.55,14.11,1641000000.0,4.35,1641000000.0,4.35,30784700000.0,40161794941.0,-17.07,18083794941.0,7.01,0.26,1.02,0.36,1.22,27.348068557101683,20.898148514712926,22.083862747624472,-0.5934078259269633,14.335607811657313,-0.268378959748007,1.4925373134328042,19.790923699527387,22.920076300472612,-1937549.4230591082,20.31
2012-06-28,19.64,19.82,19.92,19.49,11220900.0,21.98,23.12,17378000000.0,18924000000.0,36302000000.0,17.89,12485000000.0,15844000000.0,4585000000.0,69216000000.0,27941000000.0,14106000000.0,38120000000.0,811000000.0,80978000000.0,150194000000.0,27576000000.0,5350000000.0,56577000000.0,23651000000.0,8874000000.0,53477000000.0,44603000000.0,110054000000.0,14224000000.0,13.94,36741000000.0,8283000000.0,-5768000000.0,39256000000.0,22078000000.0,20.58,13.05,12639000000.0,24.97,1004000000.0,1184000000.0,2499000000.0,-22.23,-2290000000.0,941000000.0,1000000.0,-1292000000.0,-217000000.0,191000000.0,-2000000.0,-28000000.0,1307000000.0,209000000.0,-64.97333333333333,0.55,0.13,37759000000.0,33158000000.0,4601000000.0,2973000000.0,3605000000.0,996000000.0,110000000.0,-645000000.0,1531000000.0,216000000.0,1315000000.0,1004000000.0,-68.14,1572000000.0,1692000000.0,-6.88,0.64,0.6,0.13,12.19,2.64,2.66,0.55,14.11,1641000000.0,4.35,1641000000.0,4.35,31035200000.0,40161794941.0,-17.07,18083794941.0,7.01,0.26,1.02,0.36,1.22,30.234347225846605,20.75439537941787,21.995083816345083,-0.6264328541068167,15.807455487382356,-0.225339301872422,11.74377224199294,19.587205908577673,22.885794091422326,-1404278.934050664,20.22
2012-06-29,20.0,19.72,20.0,19.24,13447400.0,21.894,23.107,17378000000.0,18924000000.0,36302000000.0,17.89,12485000000.0,15844000000.0,4585000000.0,69216000000.0,27941000000.0,14106000000.0,38120000000.0,811000000.0,80978000000.0,150194000000.0,27576000000.0,5350000000.0,56577000000.0,23651000000.0,8874000000.0,53477000000.0,44603000000.0,110054000000.0,14224000000.0,13.94,36741000000.0,8283000000.0,-5768000000.0,39256000000.0,22078000000.0,20.58,13.05,12639000000.0,24.97,1004000000.0,1184000000.0,2499000000.0,-22.23,-2290000000.0,941000000.0,1000000.0,-1292000000.0,-217000000.0,191000000.0,-2000000.0,-28000000.0,1307000000.0,209000000.0,-64.97333333333333,0.55,0.13,37759000000.0,33158000000.0,4601000000.0,2973000000.0,3605000000.0,996000000.0,110000000.0,-645000000.0,1531000000.0,216000000.0,1315000000.0,1004000000.0,-68.14,1572000000.0,1692000000.0,-6.88,0.64,0.6,0.13,12.19,2.64,2.66,0.55,14.11,1641000000.0,4.35,1641000000.0,4.35,30878700000.0,40161794941.0,-17.07,18083794941.0,7.01,0.26,1.02,0.36,1.22,29.446946054187165,20.616475995495485,21.90586484315508,-0.6531455359673082,17.485077542124756,-0.15020003317077918,16.216216216216225,19.387634409935256,22.856365590064744,-1395773.372043429,19.8
2012-06-30,20.0,19.72,20.0,19.24,13447400.0,21.894,23.107,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,30878700000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,29.44694605418715,20.496945862762757,21.82014465322743,-0.6666310213455588,19.04286945009984,-0.09545919752532904,16.382252559726957,19.213534258067693,22.89146574193231,-1196377.176037225,19.9
2012-07-02,19.7,19.57,19.74,19.3,6307700.0,21.813,23.092,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,30643800000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,28.17064570594256,20.373353081061055,21.731903686434197,-0.6815654498174588,20.489390507505277,-0.09027003704296778,11.956521739130494,19.022907288253606,22.91409271174639,-1160631.1508890488,19.33
2012-07-03,19.8,20.67,21.12,19.67,10718700.0,21.768,23.082,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,32366200000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,46.487596983956344,20.412906003586247,21.69026040461325,-0.5977497974827095,19.35981670263825,-0.08655929801341598,51.81159420289865,19.002291678039136,22.818708321960862,689540.4420951029,19.62
2012-07-05,20.75,20.54,21.21,20.54,8075600.0,21.721,23.069,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,32162700000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,45.02625322929895,20.429851869774748,21.64515215345195,-0.5356406704684993,18.458606480348795,-0.10884604946553311,47.10144927536231,18.980859447359,22.709140552641006,441059.2360815138,19.38
2012-07-06,20.35,20.31,20.6,20.05,6512900.0,21.661,23.059,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,31802500000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,42.48183927314528,20.413871620471447,21.59279324547344,-0.4992230846827965,17.518709306547553,-0.1315674331925163,38.76811594202898,18.965910716509715,22.55008928349029,164055.48806986865,19.6
2012-07-09,20.21,20.22,20.4,20.05,5520400.0,21.591,23.053,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,31661600000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,41.493732626926025,20.388022071075255,21.538958216239187,-0.47218112334433826,16.64594764516069,-0.10019264456906192,37.999224505622344,18.94947918492385,22.396520815076148,69642.4183456018,20.07
2012-07-10,20.25,19.8,20.48,19.73,9803300.0,21.516,23.051,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,31003900000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,37.15100546155134,20.309619128265222,21.470763776386672,-0.47911769353962796,16.3680360805433,-0.1766455800107955,24.778761061946987,18.936297602275662,22.172702397724333,-528504.4985609101,20.14
2012-07-11,19.75,19.9,20.01,19.6,6668400.0,21.454,23.046,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,31160500000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,38.7935333173757,20.255003244496525,21.40916519692053,-0.47111508963520166,16.317461753342506,-0.14008192832769956,33.502538071065956,18.933063363103766,21.978936636896233,-357740.9987664964,19.36
2012-07-12,19.61,19.33,19.77,19.225,14117000.0,21.374,23.037,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,30268000000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,33.43043268561895,20.131669478563655,21.327629306845214,-0.5049464958111045,16.8351911556602,-0.18323047726040712,5.289672544080449,18.865995652921264,21.799004347078743,-1456162.2846569975,19.3
2012-07-13,19.33,19.62,19.71,19.27,7474700.0,21.308,23.029,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,30722100000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,38.11781196378083,20.063446881421836,21.260663451674816,-0.5025643041163121,17.315939886383777,-0.17723190558876703,19.899244332493687,18.88076191255472,21.572238087445275,-938472.9582774236,19.02
2012-07-16,19.47,19.38,19.55,19.23,9066500.0,21.248,23.024,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,30346300000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,35.866960368617654,19.97232063056559,21.186911943766003,-0.514115985220208,17.824932503556163,-0.1529596343618689,7.808564231737916,18.850180546544806,21.3978194534552,-1115256.8213806516,18.8
2012-07-17,19.55,19.6,19.6,19.3,7951200.0,21.193,23.018,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,30690800000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,39.39953216905623,19.922677879823514,21.124680102834002,-0.4997577184472455,18.16249218121076,-0.11487236349819915,18.891687657430737,18.963698523688056,21.070301476311943,-706039.561183413,19.11
2012-07-18,19.62,20.07,20.21,19.57,8770400.0,21.146,23.018,22184000000.0,15593000000.0,37777000000.0,11.46,11117000000.0,15433000000.0,5906000000.0,70233000000.0,30169000000.0,14656000000.0,37597000000.0,-668000000.0,81754000000.0,151987000000.0,26425000000.0,5092000000.0,56651000000.0,25134000000.0,9701000000.0,53726000000.0,44025000000.0,110377000000.0,14793000000.0,23.06,36806000000.0,9889000000.0,-5995000000.0,40700000000.0,22984000000.0,5.08,13.75,13582000000.0,25.94,1487000000.0,2096000000.0,3942000000.0,-22.16,-2359000000.0,2966000000.0,-141000000.0,467000000.0,-242000000.0,854000000.0,-18000000.0,594000000.0,4806000000.0,1583000000.0,-58.32,4.21,1.01,37614000000.0,32946000000.0,4668000000.0,2847000000.0,2847000000.0,1821000000.0,118000000.0,-384000000.0,2087000000.0,241000000.0,1846000000.0,1487000000.0,-41.09,1569000000.0,1671000000.0,1.03,0.95,0.9,1.01,12.41,4.84,3.95,4.21,11.55,2205000000.0,5.86,2205000000.0,5.86,31426700000.0,30878663065.0,-34.84,7894663065.0,6.59,0.21,0.76,0.36,1.24,46.21548102465595,19.94232082918038,21.083320098801295,-0.44532024199040166,17.01908608012132,-0.07558542364915281,42.56926952141053,19.132834835450762,20.76016516454924,-16307.05244292703,19.67
