Date,Open,Close,High,Low,Volume,MA1,MA2,Cash & Equivalents,Cash & Cash Equivalents,Cash Growth,Receivables,Inventory,Other Current Assets,Total Current Assets,"Property, Plant & Equipment",Other Long-Term Assets,Total Long-Term Assets,Total Assets,Accounts Payable,Deferred Revenue,Current Debt,Total Current Liabilities,Other Current Liabilities,Long-Term Debt,Total Long-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Debt,Debt Growth,Common Stock,Retained Earnings,Shareholders' Equity,Net Cash / Debt,Net Cash / Debt Growth,Net Cash Per Share,Working Capital,Book Value Per Share,Net Income_x,Depreciation & Amortization_x,Share-Based Compensation,Other Operating Activities,Operating Cash Flow,Operating Cash Flow Growth,Capital Expenditures,Other Investing Activities,Investing Cash Flow,Share Issuance / Repurchase,Debt Issued / Paid,Other Financing Activities,Financing Cash Flow,Net Cash Flow,Free Cash Flow,Free Cash Flow Growth,Free Cash Flow Margin_x,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Operating Expenses,Operating Income,Other Expense / Income,Pretax Income,Income Tax,Net Income_y,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin_y,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization_y,EBIT,EBIT Margin,Market Cap,Market Capitalization,Market Cap Growth,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Debt / Equity Ratio,Current Ratio,Buyback Yield / Dilution,Total Shareholder Return,RSI,EMA14,EMA50,MACD,ADX,CMF,SO,LBOLLINGER,HBOLLINGER,FI,Target
2011-07-08,1.993,1.921,1.993,1.906,18609000.0,1.859,1.733,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2963400000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,54.49232732408493,1.9012895555364984,1.847237490235558,0.026673220692290833,11.334031087506256,-0.13338974596912404,73.66666666666669,1.7357188015824705,1.9969811984175294,59054.84073736664,1.859
2011-07-11,1.893,1.89,1.902,1.867,14637000.0,1.86,1.736,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2915500000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,51.127426783542624,1.8997842814649653,1.848914451402791,0.023358200624458147,10.905309605944941,-0.12889362458980205,58.80149812734078,1.7370496277210332,1.9989503722789665,-14202.565082257453,1.913
2011-07-12,1.891,1.878,1.939,1.867,15681000.0,1.861,1.739,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2897000000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,49.84433732404805,1.89687971060297,1.8500550611517013,0.019537507401803156,11.0025894402563,-0.16316898572149938,51.77865612648215,1.7366919224424953,1.997608077557505,-39055.34149907784,1.913
2011-07-13,1.895,1.909,1.935,1.86,15990000.0,1.862,1.741,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2944800000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,53.11757964354183,1.8984957491892407,1.8523666273810464,0.018794371601696724,10.974988315659486,-0.10624383849822808,64.03162055335969,1.736666884705564,1.9978331152944357,37336.85014364787,1.953
2011-07-14,1.902,1.841,1.931,1.817,17385000.0,1.863,1.743,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2839900000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,46.02245727447342,1.890829649297342,1.851920877287672,0.012573460401024139,10.248818786979303,-0.09947595476863445,13.114754098360663,1.7387974990585353,1.997702500941465,-136879.84273401627,1.899
2011-07-15,1.853,1.839,1.855,1.827,10635000.0,1.864,1.745,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2836900000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,45.82856360752252,1.88391902939103,1.8514141762175673,0.00739669566658252,9.574518510347705,-0.08494430509254079,12.021857923497276,1.750084200203834,1.9936157997961657,-120364.1509148711,1.867
2011-07-18,1.823,1.815,1.83,1.775,12778500.0,1.866,1.748,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2799800000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,43.46225178367707,1.874729825472226,1.8499861693070745,0.0013420031177568958,9.629235491831441,-0.03652953687887288,17.777777777777786,1.7591346230949143,1.9893653769050856,-146981.2722127467,1.843
2011-07-19,1.839,1.859,1.874,1.836,15391500.0,1.867,1.75,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2867700000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,48.69272295834598,1.8726325154092627,1.85033965286366,9.297615650916136e-05,8.958463043835513,-0.032486816048625536,37.33333333333335,1.7845427178375717,1.9764572821624284,-29237.376182354245,1.878
2011-07-20,1.867,1.913,2.029,1.853,45724500.0,1.868,1.753,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2951000000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,54.28268419265905,1.8780148466880275,1.8527969213788107,0.00342102652981624,10.14729776570921,-0.10975113225214916,54.33070866141737,1.7898264307536196,1.9789735692463801,327671.2489865538,1.878
2011-07-21,1.927,1.913,1.944,1.873,15172500.0,1.868,1.755,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2951000000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,54.28268419265905,1.8826795337962907,1.855157826422779,0.005989487346170108,11.251215721734784,-0.06071508783669299,54.33070866141737,1.7998038666384757,1.978896133361524,280861.0705599033,1.918
2011-07-22,1.913,1.953,1.969,1.903,8752500.0,1.871,1.758,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,3012700000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,58.19549223050059,1.8920555959567853,1.8589947744061994,0.011124441121419748,12.52075186097885,-0.09524544890448208,70.07874015748037,1.8032294880784412,1.9860705119215587,290752.3461942029,1.823
2011-07-25,1.934,1.899,1.95,1.896,10099500.0,1.872,1.761,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2929400000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,51.755533823951204,1.8929815164958805,1.860563606782427,0.010713086488109091,13.573512155278326,-0.11413617369182807,48.81889763779532,1.8100504706230554,1.9853495293769445,171305.86816645958,1.813
2011-07-26,1.887,1.867,1.918,1.865,11409000.0,1.873,1.763,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2880100000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,48.34159603200692,1.8895173142964299,1.8608160143595867,0.007716007086078003,13.994262347540635,-0.09460140331469317,36.22047244094492,1.8160242550197974,1.982975744980203,94678.1727141082,1.65
2011-07-27,1.9,1.843,1.9,1.834,14377500.0,1.874,1.766,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2843000000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,45.89634816368916,1.8833150057235726,1.860117347129799,0.003365406334218113,13.856882075921789,-0.1481784984390802,26.77165354330711,1.8115382531133648,1.9843617468866348,31858.433754949845,1.616
2011-07-28,1.84,1.878,1.903,1.836,14080500.0,1.877,1.768,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2897000000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,49.878072198931335,1.882606338293763,1.8608186276345127,0.002710486584650118,13.769562717504613,-0.1018502577871114,40.55118110236219,1.810847116541606,1.9842528834583941,97709.728932814,1.576
2011-07-29,1.853,1.878,1.893,1.833,14223000.0,1.879,1.771,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2897000000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,49.878072198931335,1.8819921598545946,1.8614924069429633,0.0021664840847361866,13.633338625830417,-0.10542544692974969,40.55118110236219,1.8097467494714305,1.9789532505285694,83751.1962281263,1.671
2011-08-01,1.911,1.918,1.932,1.881,17473500.0,1.88,1.774,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2958700000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,54.33269815949672,1.8867932052073153,1.8637083909844157,0.0049064652134676034,14.058041541171837,-0.06203767613686206,56.2992125984252,1.8102161480237622,1.9767838519762377,171635.31105267978,1.588
2011-08-02,1.913,1.823,1.947,1.818,23241000.0,1.879,1.776,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2812200000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,44.26949307749634,1.8782874445130067,1.8621119834948308,-0.0005810876368250728,13.323414552532137,-0.1289033336758146,18.897637795275607,1.8020822032595085,1.9729177967404914,-168297.5905262744,1.687
2011-08-03,1.833,1.813,1.855,1.756,26917500.0,1.88,1.778,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2796800000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,43.359125784766334,1.8695824519112725,1.8601860233577787,-0.0056715511219622705,13.013015039332197,-0.1283352780157827,20.879120879120865,1.792782434169811,1.9704175658301888,-182708.64902252096,1.754
2011-08-04,1.767,1.65,1.793,1.645,45967500.0,1.877,1.78,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2545300000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,31.85872888106043,1.8403047916564361,1.8519434342064933,-0.022598021930865242,13.970046328761677,-0.2601302553446835,1.302083333333306,1.740509036472521,1.9894909635274785,-1226993.4848764467,1.749
2011-08-05,1.666,1.616,1.692,1.522,29466000.0,1.871,1.781,336064000.0,336064000.0,538.12,23308000.0,54312000.0,4074000.0,417758000.0,200180000.0,28217000.0,228397000.0,646155000.0,57199000.0,6295000.0,287000.0,138736000.0,74955000.0,134536000.0,158967000.0,24431000.0,297703000.0,134823000.0,190.86,871278000.0,-522826000.0,348452000.0,201241000.0,3088.73,0.14,279022000.0,0.24,-58903000.0,4318000.0,6926000.0,25171000.0,-22488000.0,-8.36,-54314000.0,31192000.0,-23122000.0,232692000.0,31643000.0,-38724600.0,264335000.0,218725000.0,-76802000.0,-58.41,-132.03,58171000.0,104.79,39663000.0,18508000.0,24716000.0,52531000.0,77247000.0,-58739000.0,25000.0,-58764000.0,139000.0,-58903000.0,-54.02,1466358990.0,1466358990.0,1178.97,-0.04,-54.7,31.82,-100.98,-101.26,-132.03,1.32,-54446000.0,-93.6,4318000.0,-58764000.0,-101.02,2492900000.0,2995753669.0,34.89,2794512669.0,-15.43,17.15,8.6,0.39,3.01,-1178.97,-1178.97,30.067287670635068,1.8103974861022447,1.842690750512121,-0.038314225306149696,15.836612580856709,-0.2123280741721351,18.54043392504933,1.6874516635944774,2.012048336405522,-1194829.2727512394,1.74
