Date,Market Cap,% Change
2017-09-28,47502200000,0.08%
2017-09-27,47462500000,0.17%
2017-09-26,47383000000,-0.08%
2017-09-25,47422800000,0.84%
2017-09-22,47025600000,1.02%
2017-09-21,46549000000,0.09%
2017-09-20,46509300000,-0.09%
2017-09-19,46549000000,0.77%
2017-09-18,46191500000,0.09%
2017-09-15,46151800000,0.52%
2017-09-14,45913500000,-0.52%
2017-09-13,46151800000,0.26%
2017-09-12,46032600000,1.58%
2017-09-11,45317700000,0.44%
2017-09-08,45119100000,-0.35%
2017-09-07,45278000000,-0.87%
2017-09-06,45675200000,1.23%
2017-09-05,45119100000,0.09%
2017-09-01,45079400000,2.90%
2017-08-31,43808500000,0.82%
2017-08-30,43451000000,0.92%
2017-08-29,43053800000,0.46%
2017-08-28,42855200000,-0.28%
2017-08-25,42974400000,1.03%
2017-08-24,42537500000,
2017-08-23,42537500000,0.56%
2017-08-22,42299200000,0.76%
2017-08-21,41981500000,0.09%
2017-08-18,41941700000,-0.75%
2017-08-17,42259500000,-1.48%
2017-08-16,42895000000,-0.37%
2017-08-15,43053800000,-0.64%
2017-08-14,43331800000,1.30%
2017-08-11,42775800000,
2017-08-10,42775800000,-1.37%
2017-08-09,43371600000,0.28%
2017-08-08,43252400000,-0.27%
2017-08-07,43371600000,-0.27%
2017-08-04,43490700000,0.18%
2017-08-03,43411300000,-0.64%
2017-08-02,43689300000,0.46%
2017-08-01,43490700000,-2.41%
2017-07-31,44563100000,0.45%
2017-07-28,44364500000,-0.09%
2017-07-27,44404200000,1.08%
2017-07-26,43927600000,-2.12%
2017-07-25,44877000000,-0.18%
2017-07-24,44956600000,-2.08%
2017-07-21,45912300000,-1.45%
2017-07-20,46589200000,-1.10%
2017-07-19,47106900000,0.68%
2017-07-18,46788300000,0.09%
2017-07-17,46748500000,0.51%
2017-07-14,46509600000,0.69%
2017-07-13,46191000000,1.13%
2017-07-12,45673400000,0.79%
2017-07-11,45315000000,0.35%
2017-07-10,45155700000,0.71%
2017-07-07,44837200000,0.72%
2017-07-06,44518600000,-1.06%
2017-07-05,44996400000,-2.25%
2017-07-03,46031800000,3.31%
2017-06-30,44558400000,0.18%
2017-06-29,44478800000,0.72%
2017-06-28,44160200000,0.09%
2017-06-27,44120400000,-0.89%
2017-06-26,44518600000,1.27%
2017-06-23,43961100000,-0.81%
2017-06-22,44319500000,0.82%
2017-06-21,43961100000,-0.72%
2017-06-20,44279700000,-1.07%
2017-06-19,44757500000,0.18%
2017-06-16,44677900000,-0.18%
2017-06-15,44757500000,0.18%
2017-06-14,44677900000,-0.44%
2017-06-13,44877000000,-0.09%
2017-06-12,44916800000,1.35%
2017-06-09,44319500000,0.27%
2017-06-08,44200000000,0.27%
2017-06-07,44080600000,-0.45%
2017-06-06,44279700000,-1.16%
2017-06-05,44797300000,-0.88%
2017-06-02,45195500000,-0.53%
2017-06-01,45434500000,2.61%
2017-05-31,44279700000,0.36%
2017-05-30,44120400000,1.37%
2017-05-26,43523100000,0.64%
2017-05-25,43244400000,-0.91%
2017-05-24,43642600000,-0.81%
2017-05-23,44000900000,-0.45%
2017-05-22,44200000000,2.12%
2017-05-19,43284200000,0.74%
2017-05-18,42965600000,0.28%
2017-05-17,42846200000,-1.65%
2017-05-16,43562900000,
2017-05-15,43562900000,0.18%
2017-05-12,43483300000,-0.82%
2017-05-11,43841700000,-0.27%
2017-05-10,43961100000,-1.08%
2017-05-09,44439000000,0.27%
2017-05-08,44319500000,-0.09%
2017-05-05,44359300000,1.27%
2017-05-04,43801800000,-0.63%
2017-05-03,44080600000,1.37%
2017-05-02,43483300000,-4.38%
2017-05-01,45474300000,-0.44%
