Date,Market Cap,% Change
2023-05-30,48049500000,0.70%
2023-05-26,47716600000,-0.24%
2023-05-25,47833100000,1.81%
2023-05-24,46984300000,-0.49%
2023-05-23,47217300000,-0.67%
2023-05-22,47533600000,1.28%
2023-05-19,46934400000,-0.32%
2023-05-18,47084200000,0.25%
2023-05-17,46967700000,1.15%
2023-05-16,46435100000,1.09%
2023-05-15,45935800000,-0.54%
2023-05-12,46185500000,0.58%
2023-05-11,45919200000,0.92%
2023-05-10,45500600000,0.19%
2023-05-09,45416400000,0.67%
2023-05-08,45113300000,0.15%
2023-05-05,45045900000,2.77%
2023-05-04,43833500000,-0.61%
2023-05-03,44102900000,0.08%
2023-05-02,44069200000,-0.83%
2023-05-01,44439700000,-0.71%
2023-04-28,44759700000,0.34%
2023-04-27,44608100000,2.67%
2023-04-26,43446200000,-0.27%
2023-04-25,43564100000,-1.07%
2023-04-24,44035600000,0.89%
2023-04-21,43648300000,-0.15%
2023-04-20,43715600000,-0.84%
2023-04-19,44086100000,-0.76%
2023-04-18,44422900000,-0.08%
2023-04-17,44456600000,1.15%
2023-04-14,43951400000,-1.77%
2023-04-13,44742800000,0.49%
2023-04-12,44523900000,-0.30%
2023-04-11,44658600000,0.61%
2023-04-10,44389200000,0.88%
2023-04-06,44001900000,-1.69%
2023-04-05,44759700000,-1.26%
2023-04-04,45332200000,0.49%
2023-04-03,45113300000,1.13%
2023-03-31,44608100000,1.03%
2023-03-30,44153400000,0.34%
2023-03-29,44001900000,1.04%
2023-03-28,43547200000,-0.04%
2023-03-27,43564100000,0.66%
2023-03-24,43277800000,0.23%
2023-03-23,43176700000,0.43%
2023-03-22,42991500000,
2023-03-21,42991500000,1.11%
2023-03-20,42520000000,1.28%
2023-03-17,41981100000,-2.24%
2023-03-16,42941000000,2.45%
2023-03-15,41913800000,-2.05%
2023-03-14,42789400000,-1.21%
2023-03-13,43311500000,-2.06%
2023-03-10,44220800000,-0.53%
2023-03-09,44456600000,-0.56%
2023-03-08,44709100000,0.57%
2023-03-07,44456600000,-0.75%
2023-03-06,44793300000,-0.37%
2023-03-03,44961700000,2.34%
2023-03-02,43934500000,-0.46%
2023-03-01,44136600000,0.92%
2023-02-28,43732500000,-0.76%
2023-02-27,44069200000,1.63%
2023-02-24,43362000000,-0.54%
2023-02-23,43597700000,0.27%
2023-02-22,43479900000,-0.31%
2023-02-21,43614600000,1.41%
2023-02-17,43008300000,0.91%
2023-02-16,42621000000,0.36%
2023-02-15,42469500000,0.08%
2023-02-14,42435800000,-0.94%
2023-02-13,42840000000,1.23%
2023-02-10,42317900000,0.98%
2023-02-09,41907600000,0.53%
2023-02-08,41685600000,-1.81%
2023-02-07,42454000000,1.06%
2023-02-06,42010000000,
2023-02-03,42010000000,-2.34%
2023-02-02,43017600000,-0.47%
2023-02-01,43222500000,1.97%
2023-01-31,42385700000,1.97%
2023-01-30,41566000000,-1.02%
2023-01-27,41993000000,1.32%
2023-01-26,41446500000,0.75%
2023-01-25,41139100000,0.58%
2023-01-24,40900000000,-0.87%
2023-01-23,41258600000,0.88%
2023-01-20,40900000000,1.23%
2023-01-19,40404800000,-0.59%
2023-01-18,40643900000,-0.75%
2023-01-17,40951200000,1.70%
2023-01-13,40268200000,-2.16%
2023-01-12,41156200000,0.88%
2023-01-11,40797600000,-0.79%
2023-01-10,41122000000,-0.21%
2023-01-09,41207400000,0.71%
2023-01-06,40917100000,2.97%
2023-01-05,39738800000,-0.94%
2023-01-04,40114500000,0.95%
2023-01-03,39738800000,1.79%
2022-12-30,39038600000,-0.17%
2022-12-29,39106900000,2.46%
2022-12-28,38167700000,-2.49%
2022-12-27,39141100000,-0.86%
2022-12-23,39482600000,0.78%
2022-12-22,39175200000,-0.09%
2022-12-21,39209400000,-2.09%
2022-12-20,40046200000,-0.17%
2022-12-19,40114500000,-0.34%
2022-12-16,40251100000,-0.88%
2022-12-15,40609700000,-1.20%
2022-12-14,41104900000,-1.03%
2022-12-13,41531900000,1.25%
2022-12-12,41019600000,0.33%
2022-12-09,40882900000,0.21%
2022-12-08,40797600000,0.17%
2022-12-07,40729200000,0.63%
2022-12-06,40473100000,-0.38%
2022-12-05,40626800000,-1.57%
2022-12-02,41275700000,-1.75%
2022-12-01,42010000000,0.41%
2022-11-30,41839300000,1.66%
2022-11-29,41156200000,-0.45%
2022-11-28,41344000000,-0.90%
2022-11-25,41719700000,1.33%
2022-11-23,41173300000,0.54%
2022-11-22,40951200000,1.40%
2022-11-21,40387700000,-0.55%
2022-11-18,40609700000,0.85%
2022-11-17,40268200000,0.17%
2022-11-16,40199900000,-1.05%
2022-11-15,40626800000,0.81%
2022-11-14,40302300000,-1.58%
2022-11-11,40951200000,2.30%
2022-11-10,40029100000,4.83%
2022-11-09,38184700000,-5.78%
2022-11-08,40526000000,0.85%
2022-11-07,40183800000,0.17%
2022-11-04,40115400000,2.54%
2022-11-03,39123200000,-0.44%
2022-11-02,39294300000,
2022-11-01,39294300000,0.66%
2022-10-31,39037700000,-0.04%
2022-10-28,39054800000,1.06%
2022-10-27,38644200000,-0.83%
2022-10-26,38969300000,1.15%
2022-10-25,38524500000,2.27%
2022-10-24,37669100000,0.09%
2022-10-21,37634900000,1.52%
2022-10-20,37070400000,-0.46%
2022-10-19,37241500000,-0.77%
2022-10-18,37532300000,-1.17%
2022-10-17,37977100000,0.82%
2022-10-14,37669100000,-1.26%
2022-10-13,38148100000,2.48%
2022-10-12,37224400000,-0.73%
2022-10-11,37498100000,-0.68%
2022-10-10,37754700000,-1.08%
2022-10-07,38165200000,-0.93%
2022-10-06,38524500000,-0.53%
2022-10-05,38729800000,-1.31%
2022-10-04,39243000000,2.50%
2022-10-03,38285000000,3.66%
2022-09-30,36933500000,-2.70%
2022-09-29,37960000000,-3.23%
2022-09-28,39225900000,0.39%
2022-09-27,39071900000,0.13%
2022-09-26,39020600000,-3.02%
2022-09-23,40235200000,-1.80%
2022-09-22,40970800000,0.63%
2022-09-21,40714100000,-2.42%
2022-09-20,41723400000,-1.81%
2022-09-19,42493300000,1.10%
2022-09-16,42031400000,-0.89%
2022-09-15,42407700000,-1.00%
2022-09-14,42835400000,-0.60%
2022-09-13,43092000000,-3.41%
2022-09-12,44614500000,0.50%
2022-09-09,44392100000,1.57%
2022-09-08,43707800000,-0.85%
2022-09-07,44084200000,0.78%
2022-09-06,43742000000,-2.29%
2022-09-02,44768500000,0.19%
2022-09-01,44682900000,-1.51%
2022-08-31,45367200000,-0.49%
2022-08-30,45589600000,-0.56%
2022-08-29,45846200000,1.75%
2022-08-26,45059300000,-2.55%
2022-08-25,46239600000,0.37%
2022-08-24,46068600000,1.13%
2022-08-23,45555400000,-0.11%
2022-08-22,45606700000,-1.44%
2022-08-19,46273900000,-0.51%
2022-08-18,46513300000,-0.22%
2022-08-17,46616000000,1.11%
2022-08-16,46102800000,-1.03%
2022-08-15,46581800000,0.70%
2022-08-12,46256700000,0.15%
2022-08-11,46188300000,0.78%
2022-08-10,45829100000,7.21%
2022-08-09,42747900000,-0.95%
2022-08-08,43158400000,0.84%
2022-08-05,42799200000,-1.34%
2022-08-04,43380800000,-1.78%
2022-08-03,44167700000,-0.77%
2022-08-02,44509800000,-1.36%
2022-08-01,45125600000,2.57%
2022-07-29,43996600000,-0.50%
2022-07-28,44219000000,1.81%
2022-07-27,43432100000,0.47%
2022-07-26,43226900000,-1.37%
2022-07-25,43825600000,0.63%
2022-07-22,43551900000,-0.70%
2022-07-21,43859800000,1.22%
2022-07-20,43329500000,-0.67%
2022-07-19,43620300000,3.03%
2022-07-18,42337400000,0.53%
2022-07-15,42115000000,2.03%
2022-07-14,41276800000,-1.19%
2022-07-13,41772900000,1.58%
2022-07-12,41122800000,0.50%
2022-07-11,40917600000,-0.99%
2022-07-08,41328100000,0.33%
2022-07-07,41191300000,2.91%
2022-07-06,40028000000,-0.89%
2022-07-05,40387300000,-2.48%
2022-07-01,41413600000,0.25%
2022-06-30,41311000000,-1.27%
2022-06-29,41841300000,-1.29%
2022-06-28,42388700000,1.39%
2022-06-27,41807100000,-2.40%
2022-06-24,42833400000,0.81%
2022-06-23,42491300000,-1.15%
2022-06-22,42987400000,-0.49%
2022-06-21,43200900000,2.75%
2022-06-17,42044100000,0.16%
2022-06-16,41975000000,-2.45%
2022-06-15,43028200000,1.84%
2022-06-14,42251300000,2.04%
2022-06-13,41405200000,-2.91%
2022-06-10,42648400000,-2.29%
2022-06-09,43649800000,0.36%
2022-06-08,43494400000,-1.56%
2022-06-07,44185100000,1.43%
2022-06-06,43563500000,1.08%
2022-06-03,43097300000,-3.41%
2022-06-02,44616800000,1.57%
2022-06-01,43926100000,2.17%
2022-05-31,42993700000,-0.99%
2022-05-27,43425400000,0.76%
2022-05-26,43097300000,1.59%
2022-05-25,42423900000,-1.52%
2022-05-24,43080000000,-1.23%
2022-05-23,43615300000,0.96%
2022-05-20,43200900000,0.04%
2022-05-19,43183600000,1.92%
2022-05-18,42372100000,-2.62%
2022-05-17,43511700000,2.27%
2022-05-16,42544800000,-3.86%
2022-05-13,44254200000,2.15%
2022-05-12,43320700000,1.46%
2022-05-11,42699100000,-3.51%
2022-05-10,44253100000,-0.27%
2022-05-09,44373900000,-3.67%
2022-05-06,46066000000,1.25%
2022-05-05,45496200000,-2.84%
2022-05-04,46825700000,2.03%
2022-05-03,45893400000,1.22%
2022-05-02,45340800000,0.04%
2022-04-29,45323600000,-0.76%
2022-04-28,45668900000,2.96%
2022-04-27,44356700000,-0.54%
2022-04-26,44598400000,-2.38%
2022-04-25,45686200000,2.04%
2022-04-22,44771100000,-1.97%
2022-04-21,45668900000,-1.16%
2022-04-20,46204200000,2.06%
2022-04-19,45271800000,1.20%
2022-04-18,44736500000,0.62%
2022-04-14,44460300000,-0.85%
2022-04-13,44840100000,1.13%
2022-04-12,44339400000,-1.38%
2022-04-11,44961000000,-0.08%
2022-04-08,44995500000,0.27%
2022-04-07,44874700000,-3.17%
2022-04-06,46342300000,-2.12%
2022-04-05,47343700000,-3.69%
2022-04-04,49156700000,0.60%
2022-04-01,48863100000,0.14%
2022-03-31,48794100000,-0.98%
2022-03-30,49277500000,-1.76%
2022-03-29,50158100000,3.01%
2022-03-28,48690500000,-0.84%
2022-03-25,49104900000,-0.14%
2022-03-24,49173900000,0.39%
2022-03-23,48984000000,-0.49%
2022-03-22,49225700000,0.99%
2022-03-21,48742300000,-0.32%
2022-03-18,48897700000,0.28%
2022-03-17,48759500000,-0.14%
2022-03-16,48828600000,4.12%
2022-03-15,46894800000,1.88%
2022-03-14,46031500000,0.79%
2022-03-11,45668900000,-2.69%
2022-03-10,46929300000,-0.33%
2022-03-09,47084700000,3.33%
2022-03-08,45565300000,-1.09%
2022-03-07,46066000000,-4.75%
2022-03-04,48362400000,-2.84%
2022-03-03,49778200000,-2.63%
2022-03-02,51125000000,-0.70%
2022-03-01,51487600000,-2.42%
2022-02-28,52765300000,-1.58%
2022-02-25,53611300000,1.57%
2022-02-24,52782500000,-0.65%
2022-02-23,53127900000,-1.31%
2022-02-22,53835800000,-2.16%
2022-02-18,55027100000,0.98%
2022-02-17,54491900000,-1.28%
2022-02-16,55199800000,0.79%
2022-02-15,54768100000,3.46%
2022-02-14,52937900000,0.66%
2022-02-11,52592600000,-0.98%
2022-02-10,53110600000,0.85%
2022-02-09,52661700000,3.04%
2022-02-08,51105800000,0.17%
2022-02-07,51019500000,-0.20%
2022-02-04,51123100000,-0.80%
2022-02-03,51537500000,0.27%
2022-02-02,51399300000,2.02%
2022-02-01,50380700000,-1.25%
2022-01-31,51019500000,1.90%
2022-01-28,50069900000,0.03%
2022-01-27,50052600000,-1.26%
2022-01-26,50691400000,-1.54%
2022-01-25,51485700000,0.98%
2022-01-24,50985000000,-0.84%
2022-01-21,51416600000,1.05%
2022-01-20,50881400000,-1.04%
2022-01-19,51416600000,-2.07%
2022-01-18,52504300000,-0.91%
2022-01-14,52987800000,-0.65%
2022-01-13,53333100000,0.82%
2022-01-12,52901400000,0.99%
2022-01-11,52383500000,2.26%
2022-01-10,51226700000,-0.27%
2022-01-07,51364800000,0.07%
2022-01-06,51330300000,1.57%
2022-01-05,50536100000,-0.75%
2022-01-04,50915900000,2.32%
2022-01-03,49759100000,1.30%
2021-12-31,49120300000,0.74%
2021-12-30,48757700000,0.21%
2021-12-29,48654100000,-0.07%
2021-12-28,48688700000,-0.04%
2021-12-27,48705900000,0.46%
2021-12-23,48481500000,1.85%
2021-12-22,47600900000,0.25%
2021-12-21,47480100000,0.51%
2021-12-20,47238400000,-1.79%
2021-12-17,48101600000,-1.03%
2021-12-16,48602300000,-0.32%
2021-12-15,48757700000,0.86%
2021-12-14,48343300000,0.83%
2021-12-13,47946200000,-2.46%
2021-12-10,49154800000,1.28%
2021-12-09,48533300000,-1.09%
2021-12-08,49068500000,-1.63%
2021-12-07,49880000000,1.98%
2021-12-06,48913100000,0.39%
2021-12-03,48723200000,-0.67%
2021-12-02,49051200000,2.45%
2021-12-01,47877200000,1.32%
2021-11-30,47255600000,-0.80%
2021-11-29,47635500000,-1.39%
2021-11-26,48308800000,-2.03%
2021-11-24,49310200000,-1.65%
2021-11-23,50139000000,0.10%
2021-11-22,50087200000,0.10%
2021-11-19,50035400000,3.02%
2021-11-18,48567800000,-0.85%
2021-11-17,48982200000,-1.60%
2021-11-16,49776400000,-1.37%
2021-11-15,50467000000,0.45%
2021-11-12,50242500000,1.57%
2021-11-11,49465600000,-0.17%
2021-11-10,49551900000,-2.21%
2021-11-09,50674200000,-0.68%
2021-11-08,51019500000,-0.51%
2021-11-05,51278500000,-3.39%
2021-11-04,53078300000,1.52%
2021-11-03,52284000000,0.03%
2021-11-02,52266700000,-0.46%
2021-11-01,52508500000,2.81%
2021-10-29,51075300000,-0.40%
2021-10-28,51282500000,1.75%
2021-10-27,50401900000,-1.25%
2021-10-26,51040800000,-1.47%
2021-10-25,51800500000,0.27%
2021-10-22,51662400000,
2021-10-21,51662400000,-1.77%
2021-10-20,52594800000,-0.36%
2021-10-19,52784700000,-0.46%
2021-10-18,53026500000,-0.26%
2021-10-15,53164600000,1.75%
2021-10-14,52249500000,0.67%
2021-10-13,51904100000,-0.33%
2021-10-12,52076800000,-0.85%
2021-10-11,52525700000,0.23%
2021-10-08,52404900000,0.43%
2021-10-07,52180400000,1.34%
2021-10-06,51489700000,-2.42%
2021-10-05,52767500000,0.63%
2021-10-04,52439400000,-1.01%
2021-10-01,52974700000,0.03%
2021-09-30,52957400000,-2.94%
2021-09-29,54563200000,1.28%
2021-09-28,53872500000,-0.86%
2021-09-27,54338700000,1.68%
2021-09-24,53440900000,0.49%
2021-09-23,53181900000,0.92%
2021-09-22,52698400000,-0.10%
2021-09-21,52750200000,0.49%
2021-09-20,52491200000,-1.87%
2021-09-17,53492700000,-0.70%
2021-09-16,53872500000,0.13%
2021-09-15,53803500000,0.68%
2021-09-14,53440900000,-0.23%
2021-09-13,53561700000,0.62%
2021-09-10,53233700000,-0.26%
2021-09-09,53371800000,-0.87%
2021-09-08,53838000000,0.16%
2021-09-07,53751700000,1.01%
2021-09-03,53216400000,1.18%
2021-09-02,52594800000,0.03%
2021-09-01,52577500000,0.63%
2021-08-31,52249500000,1.27%
2021-08-30,51593300000,0.10%
2021-08-27,51541500000,1.57%
2021-08-26,50747200000,-2.36%
2021-08-25,51973200000,-0.33%
2021-08-24,52145900000,0.29%
2021-08-23,51993100000,1.04%
2021-08-20,51457800000,-3.06%
2021-08-19,53080900000,-2.60%
2021-08-18,54496900000,-0.69%
2021-08-17,54876800000,-1.94%
2021-08-16,55964600000,-0.40%
2021-08-13,56189100000,-0.64%
2021-08-12,56551700000,-1.12%
2021-08-11,57190700000,0.98%
2021-08-10,56638100000,-1.38%
2021-08-09,57432400000,-0.09%
2021-08-06,57484200000,0.42%
2021-08-05,57242500000,
2021-08-04,57242500000,0.89%
2021-08-03,56737900000,1.01%
2021-08-02,56168100000,1.34%
2021-07-30,55425600000,-0.80%
2021-07-29,55874600000,1.67%
2021-07-28,54959400000,1.76%
2021-07-27,54009800000,-0.67%
2021-07-26,54372400000,0.16%
2021-07-23,54286000000,0.42%
2021-07-22,54061600000,-1.14%
2021-07-21,54683200000,0.48%
2021-07-20,54424200000,1.45%
2021-07-19,53647200000,-1.83%
2021-07-16,54648600000,-1.31%
2021-07-15,55373800000,-1.44%
2021-07-14,56185400000,0.40%
2021-07-13,55960900000,0.19%
2021-07-12,55857300000,0.97%
2021-07-09,55322000000,2.10%
2021-07-08,54182400000,-2.15%
2021-07-07,55373800000,0.16%
2021-07-06,55287500000,-0.96%
2021-07-02,55822800000,0.19%
2021-07-01,55719200000,0.28%
2021-06-30,55563800000,-1.05%
2021-06-29,56150800000,-0.55%
2021-06-28,56461600000,0.71%
2021-06-25,56064500000,1.34%
2021-06-24,55322000000,1.26%
2021-06-23,54631400000,-0.25%
2021-06-22,54769500000,0.06%
2021-06-21,54735000000,-0.03%
2021-06-18,54752200000,-2.52%
2021-06-17,56168100000,-0.82%
2021-06-16,56634300000,
2021-06-15,56634300000,0.58%
2021-06-14,56306200000,-1.60%
2021-06-11,57221400000,1.22%
2021-06-10,56530700000,-0.27%
2021-06-09,56686100000,-0.12%
2021-06-08,56755200000,0.03%
2021-06-07,56737900000,-1.02%
2021-06-04,57325000000,0.42%
2021-06-03,57083200000,2.32%
2021-06-02,55788200000,3.79%
2021-06-01,53750800000,-0.42%
2021-05-28,53975200000,0.90%
2021-05-27,53491800000,1.64%
2021-05-26,52628500000,0.33%
2021-05-25,52455800000,-2.32%
2021-05-24,53699000000,0.39%
2021-05-21,53491800000,1.14%
2021-05-20,52887500000,0.89%
2021-05-19,52421300000,-0.49%
2021-05-18,52680300000,2.04%
2021-05-17,51627000000,-1.16%
2021-05-14,52231300000,-0.85%
2021-05-13,52679600000,2.21%
2021-05-12,51540100000,-2.20%
2021-05-11,52696900000,-2.49%
2021-05-10,54043700000,1.20%
2021-05-07,53404800000,0.88%
2021-05-06,52938600000,1.25%
2021-05-05,52282500000,1.30%
2021-05-04,51609100000,-0.70%
2021-05-03,51971700000,0.94%
2021-04-30,51488300000,-1.81%
2021-04-29,52437900000,-0.10%
2021-04-28,52489700000,0.73%
2021-04-27,52109800000,-1.11%
2021-04-26,52696900000,0.30%
2021-04-23,52541500000,0.63%
2021-04-22,52213400000,0.63%
2021-04-21,51885400000,0.54%
2021-04-20,51609100000,-2.58%
2021-04-19,52973200000,0.03%
2021-04-16,52955900000,0.26%
2021-04-15,52817800000,0.66%
2021-04-14,52472400000,1.60%
2021-04-13,51643700000,0.44%
2021-04-12,51419200000,0.34%
2021-04-09,51246500000,0.71%
2021-04-08,50883900000,-1.50%
2021-04-07,51660900000,1.05%
2021-04-06,51125700000,-2.69%
2021-04-05,52541500000,1.20%
2021-04-01,51919900000,-0.43%
2021-03-31,52144400000,-0.43%
2021-03-30,52368800000,0.30%
2021-03-29,52213400000,-0.69%
2021-03-26,52576000000,0.66%
2021-03-25,52230700000,0.36%
2021-03-24,52040800000,0.37%
2021-03-23,51850800000,-2.91%
2021-03-22,53404800000,-2.89%
2021-03-19,54993300000,3.78%
2021-03-18,52990400000,0.16%
2021-03-17,52904100000,0.23%
2021-03-16,52783200000,0.10%
2021-03-15,52731400000,2.59%
2021-03-12,51401900000,0.34%
2021-03-11,51229300000,-1.03%
2021-03-10,51764500000,-0.13%
2021-03-09,51833600000,1.83%
2021-03-08,50901200000,0.31%
2021-03-05,50745800000,2.76%
2021-03-04,49381800000,-0.97%
2021-03-03,49865200000,1.69%
2021-03-02,49036400000,-0.28%
2021-03-01,49174600000,2.93%
2021-02-26,47776000000,-1.91%
2021-02-25,48708400000,-2.05%
2021-02-24,49727100000,2.71%
2021-02-23,48414800000,0.54%
2021-02-22,48155900000,-2.11%
2021-02-19,49191800000,-0.73%
2021-02-18,49554400000,-1.71%
2021-02-17,50417700000,0.76%
2021-02-16,50037900000,-0.62%
2021-02-12,50348700000,-1.42%
2021-02-11,51073900000,-0.20%
2021-02-10,51177500000,0.00%
2021-02-09,51176700000,3.06%
2021-02-08,49657300000,2.02%
2021-02-05,48673100000,1.37%
2021-02-04,48017000000,0.58%
2021-02-03,47740800000,2.98%
2021-02-02,46359500000,1.28%
2021-02-01,45772400000,0.11%
2021-01-29,45720600000,-1.74%
2021-01-28,46532100000,0.48%
2021-01-27,46307700000,-2.05%
2021-01-26,47274600000,0.51%
2021-01-25,47032900000,-1.27%
2021-01-22,47637200000,-2.34%
2021-01-21,48776700000,1.07%
2021-01-20,48258700000,1.71%
2021-01-19,47447200000,0.29%
2021-01-15,47309100000,-3.01%
2021-01-14,48776700000,0.78%
2021-01-13,48396900000,0.11%
2021-01-12,48345100000,-0.53%
2021-01-11,48604100000,-0.11%
2021-01-08,48655900000,0.04%
2021-01-07,48638600000,-0.25%
2021-01-06,48759500000,2.32%
2021-01-05,47654400000,-0.58%
2021-01-04,47930700000,-1.73%
2020-12-31,48776700000,0.32%
2020-12-30,48621300000,-0.21%
2020-12-29,48724900000,-0.63%
2020-12-28,49035700000,-0.56%
2020-12-24,49312000000,-0.45%
2020-12-23,49536400000,-0.42%
2020-12-22,49743600000,-0.66%
2020-12-21,50071700000,-2.52%
2020-12-18,51366600000,1.47%
2020-12-17,50624200000,-0.48%
2020-12-16,50865900000,-0.64%
2020-12-15,51194000000,1.40%
2020-12-14,50486100000,-0.34%
2020-12-11,50658700000,-0.74%
2020-12-10,51038600000,-1.37%
2020-12-09,51746500000,0.98%
2020-12-08,51245800000,-0.44%
2020-12-07,51470200000,-1.23%
2020-12-04,52109100000,2.83%
2020-12-03,50676000000,0.76%
2020-12-02,50296100000,2.71%
2020-12-01,48966700000,2.31%
2020-11-30,47861600000,-3.58%
2020-11-27,49640000000,-2.04%
2020-11-25,50676000000,-1.28%
2020-11-24,51332100000,2.13%
2020-11-23,50261600000,1.15%
2020-11-20,49691800000,1.16%
2020-11-19,49122000000,-0.45%
2020-11-18,49346500000,-2.09%
2020-11-17,50399700000,-0.98%
2020-11-16,50900500000,4.50%
2020-11-13,48707700000,1.55%
2020-11-12,47965200000,-2.05%
2020-11-11,48966700000,1.07%
2020-11-10,48448700000,1.85%
2020-11-09,47568100000,4.51%
2020-11-06,45513400000,6.03%
2020-11-05,42923500000,2.05%
2020-11-04,42060200000,-0.53%
2020-11-03,42284700000,1.07%
2020-11-02,41835800000,2.58%
2020-10-30,40782500000,-0.80%
2020-10-29,41110600000,2.36%
2020-10-28,40160900000,-3.57%
2020-10-27,41645800000,-1.39%
2020-10-26,42232900000,-1.33%
2020-10-23,42802700000,0.73%
2020-10-22,42491900000,-0.81%
2020-10-21,42837200000,1.22%
2020-10-20,42319200000,0.37%
2020-10-19,42163800000,0.74%
2020-10-16,41853000000,0.75%
2020-10-15,41542200000,0.25%
2020-10-14,41438600000,-0.33%
2020-10-13,41576800000,-0.54%
2020-10-12,41801200000,-0.70%
2020-10-09,42094700000,-1.22%
2020-10-08,42612700000,-0.52%
2020-10-07,42837200000,1.35%
2020-10-06,42267400000,0.25%
2020-10-05,42163800000,1.24%
2020-10-02,41645800000,1.77%
2020-10-01,40920700000,
2020-09-30,40920700000,1.37%
2020-09-29,40368100000,-1.18%
2020-09-28,40851600000,0.94%
2020-09-25,40471700000,0.43%
2020-09-24,40299100000,-2.95%
2020-09-23,41525000000,-1.31%
2020-09-22,42077500000,0.62%
2020-09-21,41818500000,-2.02%
2020-09-18,42681800000,-0.84%
2020-09-17,43044400000,-0.16%
2020-09-16,43113400000,-2.23%
2020-09-15,44097600000,0.79%
2020-09-14,43752300000,1.16%
2020-09-11,43251600000,0.48%
2020-09-10,43044400000,-1.42%
2020-09-09,43666000000,-0.24%
2020-09-08,43769600000,-2.54%
2020-09-04,44909100000,2.85%
2020-09-03,43666000000,-0.71%
2020-09-02,43976800000,0.12%
2020-09-01,43925000000,-0.55%
2020-08-31,44166700000,-0.51%
2020-08-28,44391100000,1.38%
2020-08-27,43786800000,-1.40%
2020-08-26,44408400000,0.98%
2020-08-25,43976800000,1.19%
2020-08-24,43458800000,0.96%
2020-08-21,43044400000,-0.36%
2020-08-20,43199800000,-1.96%
2020-08-19,44063100000,-0.20%
2020-08-18,44149400000,-0.66%
2020-08-17,44442900000,1.22%
2020-08-14,43907700000,-0.63%
2020-08-13,44183900000,-1.24%
2020-08-12,44736500000,1.25%
2020-08-11,44183900000,2.85%
2020-08-10,42958100000,0.85%
2020-08-07,42595500000,-2.26%
2020-08-06,43579600000,-1.44%
2020-08-05,44218500000,-1.35%
2020-08-04,44822800000,3.51%
2020-08-03,43303400000,3.00%
2020-07-31,42042900000,-3.79%
2020-07-30,43700500000,-1.90%
2020-07-29,44546500000,-0.04%
2020-07-28,44563800000,-1.19%
2020-07-27,45099000000,1.52%
2020-07-24,44425700000,-0.58%
2020-07-23,44684700000,-0.35%
2020-07-22,44840100000,0.39%
2020-07-21,44667400000,-1.33%
2020-07-20,45271700000,-0.04%
2020-07-17,45289000000,-0.79%
2020-07-16,45651600000,-0.23%
2020-07-15,45755200000,2.12%
2020-07-14,44805500000,0.50%
2020-07-13,44581100000,2.14%
2020-07-10,43648700000,1.04%
2020-07-09,43199800000,-1.38%
2020-07-08,43804100000,-1.17%
2020-07-07,44322100000,-1.84%
2020-07-06,45150800000,1.24%
2020-07-02,44598300000,1.81%
2020-07-01,43804100000,-0.74%
2020-06-30,44132100000,-0.08%
2020-06-29,44166700000,0.99%
2020-06-26,43735000000,-3.50%
2020-06-25,45323500000,-0.15%
2020-06-24,45392600000,-2.59%
2020-06-23,46601200000,0.15%
2020-06-22,46532100000,0.75%
2020-06-19,46186800000,-1.91%
2020-06-18,47084600000,0.18%
2020-06-17,46998300000,-0.29%
2020-06-16,47136400000,3.68%
2020-06-15,45461600000,-0.30%
2020-06-12,45599800000,2.40%
2020-06-11,44529300000,-7.66%
2020-06-10,48224200000,0.47%
2020-06-09,47999800000,-1.03%
2020-06-08,48500500000,0.39%
2020-06-05,48310500000,3.90%
2020-06-04,46497600000,-0.26%
2020-06-03,46618500000,2.00%
2020-06-02,45703400000,0.38%
2020-06-01,45530700000,1.23%
2020-05-29,44978200000,-3.02%
2020-05-28,46376700000,1.09%
2020-05-27,45876000000,2.23%
2020-05-26,44874600000,10.08%
2020-05-22,40765300000,-0.51%
2020-05-21,40972500000,-1.58%
2020-05-20,41628600000,1.73%
2020-05-19,40920700000,-0.71%
2020-05-18,41214200000,4.05%
2020-05-15,39608400000,1.19%
2020-05-14,39142200000,-3.49%
2020-05-13,40557900000,1.50%
2020-05-12,39959600000,-5.30%
2020-05-11,42194300000,0.04%
2020-05-08,42176700000,5.18%
2020-05-07,40100400000,-0.26%
2020-05-06,40206000000,-0.09%
2020-05-05,40241200000,0.70%
2020-05-04,39959600000,-1.00%
2020-05-01,40364300000,-4.62%
2020-04-30,42317500000,0.67%
2020-04-29,42035900000,2.40%
2020-04-28,41050600000,-1.02%
2020-04-27,41472900000,3.70%
2020-04-24,39994800000,1.11%
2020-04-23,39554900000,2.84%
2020-04-22,38464000000,0.37%
2020-04-21,38323200000,-2.46%
2020-04-20,39291000000,-1.33%
2020-04-17,39818900000,7.71%
2020-04-16,36968400000,-1.87%
2020-04-15,37672200000,-2.86%
2020-04-14,38780700000,0.59%
2020-04-13,38552000000,-1.88%
2020-04-09,39291000000,0.90%
2020-04-08,38939100000,1.98%
2020-04-07,38182500000,1.02%
2020-04-06,37795400000,8.16%
2020-04-03,34944900000,-4.88%
2020-04-02,36739600000,-0.95%
2020-04-01,37091600000,-6.14%
2020-03-31,39519700000,-4.06%
2020-03-30,41191300000,1.39%
2020-03-27,40628300000,-2.49%
2020-03-26,41666400000,3.95%
2020-03-25,40082800000,4.78%
